y_true,y_pred,abs_error,rel_error_%
0.09875551,0.1473737,0.048618197,49.230873
0.23643385,0.31830272,0.08186887,34.62654
0.12269247,0.21642008,0.09372761,76.3923
0.33728057,0.4204887,0.083208114,24.670296
0.05240753,0.07377725,0.021369722,40.776054
1.0602928,1.1687071,0.10841429,10.224938
0.112035945,0.171111,0.059075058,52.72867
1.176586,0.9453044,0.23128164,19.657011
1.3059396,1.1345236,0.17141593,13.12587
0.28061652,0.32162657,0.041010052,14.614268
1.0857254,1.1893568,0.10363138,9.544898
0.122213855,0.13902588,0.016812027,13.756236
7.996193,6.9768915,1.0193014,12.7473345
1.0866648,1.2201705,0.1335057,12.285822
3.3939643,3.7196755,0.32571125,9.596779
0.48477715,0.61183393,0.12705678,26.209316
12.839912,10.211603,2.6283092,20.46984
0.68323344,0.64605045,0.037182987,5.4422083
0.032079414,0.0667151,0.034635685,107.968575
0.11351441,0.13516715,0.021652743,19.074886
0.18276237,0.7015375,0.5187751,283.85226
0.3460505,0.40383038,0.05777988,16.69695
0.18010509,0.49378467,0.31367958,174.16475
3.850036,3.141292,0.7087438,18.408758
9.801254,8.542936,1.258318,12.838336
1.9119623,2.1682308,0.2562685,13.403429
2.9076583,3.4567394,0.5490811,18.88396
0.7647069,0.9637399,0.19903296,26.027351
0.41150266,0.46932685,0.057824194,14.051961
0.76619005,0.83612394,0.06993389,9.127486
3.5793445,4.314804,0.73545957,20.547327
1.310645,1.6188881,0.30824316,23.518433
0.6829862,0.9552237,0.27223748,39.85988
4.260251,4.45304,0.19278908,4.5252986
0.29723105,0.28411856,0.013112485,4.411546
5.77107,5.8003063,0.029236317,0.50660133
0.35356134,0.3220048,0.031556547,8.925339
0.8437612,1.376971,0.5332098,63.194397
0.5553001,0.5590733,0.0037732124,0.6794907
0.3305174,0.3364597,0.005942285,1.7978735
1.8840629,2.9186625,1.0345997,54.913223
0.15042168,0.26404786,0.11362618,75.53844
3.2936609,2.747188,0.5464728,16.591652
12.901239,8.310209,4.59103,35.585964
0.6281518,0.7348417,0.10668993,16.984737
0.76373774,0.9083694,0.14463168,18.93735
1.4062111,1.8254766,0.4192655,29.81526
14.323212,9.846635,4.476577,31.254002
2.2366586,1.573355,0.6633036,29.656006
0.049704798,0.09476281,0.045058012,90.65123
5.058323,4.505933,0.5523901,10.92042
0.82400084,1.2151368,0.39113593,47.467907
0.27219972,0.27377814,0.0015784204,0.5798758
0.59922546,0.6474751,0.048249662,8.052005
0.3590472,0.34526524,0.013781965,3.8384826
0.3774589,0.38535455,0.0078956485,2.0917902
1.2537749,1.3640399,0.11026502,8.794642
0.13104434,0.13320677,0.0021624267,1.6501489
12.688053,10.072652,2.6154013,20.613102
20.918903,11.295578,9.623325,46.00301
9.728326,6.6233172,3.1050086,31.917192
9.63891,5.6471467,3.9917636,41.413017
15.597287,7.0897617,8.507525,54.544907
1.659504,2.2160575,0.5565535,33.53734
3.581817,3.3348455,0.24697137,6.895142
0.16504155,0.18357179,0.018530235,11.227618
0.107647456,0.1837744,0.07612694,70.71876
1.9993403,1.9585211,0.040819168,2.041632
0.5901388,0.6776463,0.08750749,14.828289
0.33990484,0.43326625,0.09336141,27.466925
1.4117123,1.4769511,0.06523883,4.6212554
0.7518258,0.6401303,0.11169553,14.85657
11.8112955,12.645178,0.83388233,7.060041
4.8869658,4.573555,0.31341076,6.4131975
3.2709162,2.8591206,0.41179562,12.589611
0.36881322,0.4118873,0.04307407,11.679103
0.4444584,0.58576286,0.14130446,31.792507
39.79843,30.147963,9.650469,24.248365
0.24588208,0.3233055,0.07742341,31.488026
0.14916834,0.20127614,0.052107796,34.93221
2.1407146,2.7422125,0.6014979,28.097994
2.576789,2.6058352,0.029046297,1.1272284
2.94099,2.8681266,0.07286334,2.4775107
0.026606277,0.07284174,0.046235465,173.77654
0.166224,0.20274472,0.03652072,21.970785
0.4726922,0.49886727,0.026175082,5.5374475
0.2881219,0.37654647,0.08842456,30.689983
0.47850394,0.43952522,0.038978726,8.145957
1.151563,1.5407565,0.38919342,33.79697
0.4368839,0.564654,0.1277701,29.245779
