y_true,y_pred,abs_error,rel_error_%
0.63174665,0.90000117,0.26825452,42.462357
0.014839659,0.027210556,0.0123708965,83.36375
4.7773314,3.618371,1.1589603,24.259577
0.5592285,0.5775273,0.018298805,3.2721517
0.27403346,0.32631448,0.052281022,19.078335
0.78208864,2.049798,1.2677094,162.0928
0.78438944,0.6272948,0.15709466,20.027636
0.057473842,0.05243684,0.0050370023,8.763991
1.2011338,0.9678662,0.23326766,19.420622
1.1173161,1.857563,0.7402469,66.252235
0.6521979,0.43013036,0.22206753,34.049103
0.22349226,0.21253993,0.010952339,4.900545
0.016302269,0.016458068,0.00015579909,0.9556896
0.2007436,0.20573556,0.0049919635,2.486736
0.49674863,0.40149847,0.09525016,19.17472
0.047811165,0.101787694,0.05397653,112.89523
2.0953796,1.4382498,0.65712976,31.360893
0.68142194,0.5619185,0.11950344,17.537363
0.5324608,0.55722404,0.024763227,4.6507134
5.1740937,5.232888,0.0587945,1.1363245
11.745408,5.1275845,6.6178236,56.34392
3.3275917,3.7985616,0.47096992,14.153477
0.914508,1.095957,0.18144906,19.841166
0.19382782,0.18487059,0.008957237,4.621234
0.6547857,0.58548415,0.069301546,10.583852
0.21052724,0.2303528,0.019825563,9.417101
0.3524865,0.5818604,0.22937393,65.07311
0.6310228,0.96331584,0.33229303,52.65943
2.339093,3.9403005,1.6012075,68.4542
0.036433905,0.02168495,0.014748955,40.4814
3.9874332,4.7980623,0.8106291,20.329597
0.430107,0.43235642,0.0022494197,0.5229907
0.2696317,0.08538236,0.18424936,68.33372
0.027926026,0.028181419,0.00025539286,0.9145335
2.4073253,2.4774413,0.07011604,2.912612
0.28517282,0.15973048,0.12544234,43.988182
0.5934135,0.6409346,0.047521114,8.008095
2.298288,2.5524297,0.25414157,11.057864
7.803341,4.794322,3.009019,38.56065
0.39118445,0.54591465,0.1547302,39.554283
3.2199526,2.0938542,1.1260984,34.972515
1.2288909,1.405772,0.17688107,14.393553
1.7270873,0.9841591,0.74292815,43.01625
0.9387107,0.8119557,0.126755,13.503096
0.32026795,0.3406854,0.020417452,6.3751154
0.29995257,0.509109,0.20915645,69.72984
