,R2,MAE
ISE_log,-90.58028411865234,3.637634038925171
Overshoot,-5980572.0,3546.148681640625
SettlingTime_log,-6359.29345703125,52.638668060302734
RiseTime_log,-529.1017456054688,11.894696235656738
